"crash_record_id","crash_date_est_i","crash_date","posted_speed_limit","traffic_control_device","device_condition","weather_condition","lighting_condition","first_crash_type","trafficway_type","lane_cnt","alignment","roadway_surface_cond","road_defect","report_type","crash_type","intersection_related_i","private_property_i","hit_and_run_i","damage","date_police_notified","prim_contributory_cause","sec_contributory_cause","street_no","street_direction","street_name","beat_of_occurrence","photos_taken_i","statements_taken_i","dooring_i","work_zone_i","work_zone_type","workers_present_i","num_units","most_severe_injury","injuries_total","injuries_fatal","injuries_incapacitating","injuries_non_incapacitating","injuries_reported_not_evident","injuries_no_indication","injuries_unknown","crash_hour","crash_day_of_week","crash_month","latitude","longitude","location"
"39487d6661f277867d1d4d006144e3873b31541e7ba1b663432b0ed36a0ee9d1f402e7916714975b5f849622378865698c017084cd682303342e1afb3bbe2b51",,"2025-01-31T20:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-31T20:40:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","7500","W","DEVON AVE","1612",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","20","6","1","41.9971624342","-87.8137385611","POINT (-87.813738561128 41.997162434168)"
"21b435aa59db4354bee6dd5a78f096eda2c3dde2b88bddb289741dc127be51679609dcc7ef48673effdfd5528494e60783d400305162a398b06faa96892b54f1",,"2025-01-31T20:25:00.000","30","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-31T22:00:00.000","IMPROPER LANE USAGE","NOT APPLICABLE","2600","W","CHICAGO AVE","1211",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","20","6","1","41.8958082913","-87.6919023892","POINT (-87.691902389156 41.895808291345)"
"9b641fb89849802202dfea6e1c62f28191b23b69e8583a75beffc69fce867b5fd1c8d5d2e0760d487917adb44926da47d413db81bf3537762153cd95915889f8",,"2025-01-31T20:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,"Y","OVER $1,500","2025-01-31T22:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","750","W","JACKSON BLVD","1232",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","20","6","1","41.8780692618","-87.6461842064","POINT (-87.646184206359 41.87806926176)"
"9c22342d37710794fbcb73dff88bee43cc536074af78c8ee0429c70f6942d09fdb382147634b40578d32c996ab74f2fa8acb37534befb5bfe601df81dc26d4b2",,"2025-01-31T20:00:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","DARKNESS","FIXED OBJECT","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-02-04T16:20:00.000","ROAD ENGINEERING/SURFACE/MARKING DEFECTS","NOT APPLICABLE","3053","W","GRAND AVE","1211",,,,,,,"1","NO INDICATION OF INJURY","0","0","0","0","0","1","0","20","6","1","41.8968584868","-87.7033057526","POINT (-87.703305752632 41.896858486802)"
"dd609ce029e7c522f09598027c624d853e7867f94988623a818aea0a4f0545f9bdab956d96ac6b9b69514b239d4b4f0cf772b90584b6acad8b56b3fe61ee2751",,"2025-01-31T19:54:00.000","35","TRAFFIC SIGNAL","UNKNOWN","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","FOUR WAY",,"STRAIGHT AND LEVEL","WET","UNKNOWN",,"NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-31T21:00:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","5700","N","SHERIDAN RD","2022",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","6","0","19","6","1","41.9856410954","-87.6553885441","POINT (-87.655388544127 41.985641095429)"
"9ea329cd6478f96f3d73859da5a4a9aab817be5e39ce8d1342b03568e8892bb731fe6b1716d373e57e510b82dbaabf7d8ce73304fc2043a691627121ee3df67c",,"2025-01-31T19:47:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PEDALCYCLIST","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-31T19:47:00.000","NOT APPLICABLE","NOT APPLICABLE","1841","W","HOWARD ST","2424",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","3","0","19","6","1","42.0193174425","-87.6773423153","POINT (-87.677342315306 42.019317442491)"
"397914b4afa74604d4a9b551dd9145bab62cd236c611aaa6fda334a9e30e0743fd211b4cfdce78f6bb829c6744ac6c143beb845f41da7d4cb7fb818fd2b3873e",,"2025-01-31T19:45:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-31T20:13:00.000","FOLLOWING TOO CLOSELY","FOLLOWING TOO CLOSELY","10300","S","VINCENNES AVE","2212",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","5","0","19","6","1","41.7067235779","-87.6561945409","POINT (-87.65619454086 41.706723577926)"
"2b1fdbfca33f792954f2893ddaac4745a18eaa09e686cd4c8f6f707c50d90265cf62d4dd948178fe9f8b6955e6e40ddc675ac11216b6ccffab520e695ba816a8",,"2025-01-31T19:41:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS","PEDESTRIAN","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","UNKNOWN",,"INJURY AND / OR TOW DUE TO CRASH",,,"N","OVER $1,500","2025-01-31T20:56:00.000","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","NOT APPLICABLE","6400","S","MAPLEWOOD AVE","825",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","2","0","19","6","1","41.7772930031","-87.6873972079","POINT (-87.687397207869 41.777293003071)"
"80e3bceb8cad2ebd55746cb3816249c7fc5110d5db79e6b99e6078fd6e09220ee9ae61e9e1fad7c33420203bc2a075ad2d7c3920368473d94bbb5f1946f36c5f",,"2025-01-31T19:30:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PEDESTRIAN","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-31T19:31:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3132","W","87TH ST","835",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","19","6","1","41.7353300087","-87.7005024091","POINT (-87.700502409063 41.735330008651)"
"c579bc738ff00007ca87c564924b1108c36aa632ae3d49e8622f0a9bac745aac6782fb4bf8987a964e5cdbf3dfd15b5902538f3f50773e1a9fb003e4b14f6cd0",,"2025-01-31T19:30:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE OPPOSITE DIRECTION","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS",,"NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-31T21:30:00.000","IMPROPER BACKING","UNABLE TO DETERMINE","3033","N","ROCKWELL ST","1411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","1","41.9367468898","-87.6927218704","POINT (-87.692721870363 41.93674688981)"
"270ab7b63d0c69e53154d4a84ba1a9bcc377ee8c944ece304dd5dc477f11eca629d4496de98e62600d76ddddc22448108f8171cd970c11fcf34c4107a96779f2",,"2025-01-31T19:24:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,"Y","OVER $1,500","2025-01-31T19:30:00.000","DISREGARDING TRAFFIC SIGNALS","NOT APPLICABLE","2998","W","DIVERSEY AVE","1411",,,,,,,"2","REPORTED, NOT EVIDENT","1","0","0","0","1","1","0","19","6","1","41.9321698214","-87.7024634303","POINT (-87.702463430338 41.932169821363)"
"8eba29b751ba508e49522da35611bea0fa1c8f3d5d510f0604e61dece4b7cb0c9d056dca19bf11dff3c45ef7b3c6f99522d73a766e002e6a21ca6ee22345f48d",,"2025-01-31T19:20:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2025-01-31T19:21:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","759","E","63RD ST","312",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","1","41.7802992071","-87.6059892786","POINT (-87.605989278628 41.780299207142)"
"c2a5cb3b2d0b9e9dacecc6b60522ea22383d0d8aef189ba29e232ded9db170f95157dc79a629ffe1c4fc502c8d82fac74a052a8a0ab4a6cf7a883582e6bdc835",,"2025-01-31T19:15:00.000","20","NO CONTROLS","NO CONTROLS","CLEAR","DAWN","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,,"OVER $1,500","2025-01-31T20:16:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","2754","W","BERWYN AVE","2011",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","1","41.9777563703","-87.6987090825","POINT (-87.69870908248 41.977756370299)"
"f1a677d3511105d7f8b9f094f89eea6612c251e18fb97908d2495f016e018e3f33cac455d34995b3a17b69d224602a00ef29d7c0df9c2d992c45a282c95c73cb",,"2025-01-31T19:13:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","FOUR WAY",,"STRAIGHT AND LEVEL","WET","UNKNOWN","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-31T19:20:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3635","W","32ND ST","1032",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","19","6","1","41.8350968472","-87.7159026709","POINT (-87.715902670852 41.835096847208)"
"0d171eb5ed045720c722a889b48bd380a91fe6592f3b170cb76c3b01fafd8f16cc6c70b7303fdee1053306a96ae065083d9abb7453531075e8d2a682f8e01090",,"2025-01-31T19:11:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","SIDESWIPE SAME DIRECTION","FOUR WAY",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2025-02-10T18:54:00.000","IMPROPER LANE USAGE","DRIVING SKILLS/KNOWLEDGE/EXPERIENCE","1122","S","STATE ST","123",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","1","41.8686115206","-87.6275995958","POINT (-87.627599595834 41.868611520597)"
"1d10e2d2814b6e1ed8b758801257c782eed71769e0356eb756b2527b76ba1210bf080571c6cf3063920f1a03a1cc7b27b174aba7aad8947c059bebbb3551a18a",,"2025-01-31T19:11:00.000","30","NO CONTROLS","NO CONTROLS","UNKNOWN","DARKNESS","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-02-02T11:11:00.000","IMPROPER TURNING/NO SIGNAL","FAILING TO REDUCE SPEED TO AVOID CRASH","6450","S","OAK PARK AVE","812",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","6","1","41.7741570484","-87.7910461974","POINT (-87.791046197441 41.774157048358)"
"717c038c249d83d6f4bc921abaa215ff1254f837136f943e198d125bd68bce4f7c67e5b7488f99df2bb9c872630a7152d890e65710a59e557dcfa5fba8d6c809",,"2025-01-31T19:10:00.000","15","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","SIDESWIPE SAME DIRECTION","PARKING LOT",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-01-31T19:10:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","613","W","OHARE ST","1654",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","1",,,
"535315f953322f38f48ae02fbf17b77cb634d58bd30c32319a41b8443a3f9e46e5a0bbdbd4b649e6de738a5c048a192cd2c0e7127e32d9ae11971e40d4ea88f2",,"2025-01-31T19:02:00.000","25","NO CONTROLS","NO CONTROLS","RAIN","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-02-01T17:30:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","200","S","LEAMINGTON AVE","1533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","1","41.8784432928","-87.753630274","POINT (-87.753630274042 41.878443292822)"
"2b704ecaa30f9e6ee9ec7f2480d3f735fb3876fdbf39d812f3c96f1ea419bc47f2cb6c1162f93929950115348063909aa305a593ba28f229033834862a93eb5c",,"2025-01-31T19:00:00.000","30","UNKNOWN","UNKNOWN","UNKNOWN","UNKNOWN","REAR TO SIDE","NOT DIVIDED",,"STRAIGHT AND LEVEL","UNKNOWN","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"OVER $1,500","2025-02-01T11:30:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","3702","N","CLARK ST","1923",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","19","6","1","41.9490689726","-87.6581893224","POINT (-87.658189322388 41.949068972594)"
"8fe6419100b518947fef9ac663f4cda08788c4525976ccc9be08a9be711b5e39aad7b6deb2a8621d67f602db7182941b97e4da70b4fbcdffa25400456b54b6e3",,"2025-01-31T19:00:00.000","20","NO CONTROLS","NO CONTROLS","UNKNOWN","UNKNOWN","PARKED MOTOR VEHICLE","PARKING LOT",,"STRAIGHT AND LEVEL","UNKNOWN","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,"Y",,"OVER $1,500","2025-02-03T12:50:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","1320","W","FULLERTON AVE","1932",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","6","1","41.9253573581","-87.6613885438","POINT (-87.661388543818 41.925357358101)"
"f0af90b1f54301708491cab0383a7fd39ae2a6cb889206d9be4c5a284606ab25870d4e14bcd81d93913cc660a80b02cb3ba45b67078807ea4449d313f7272693","Y","2025-01-31T19:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","UNKNOWN","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-02-01T09:45:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","13300","S","INDIANA AVE","533",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","19","6","1","41.6535880085","-87.6173961228","POINT (-87.617396122755 41.65358800846)"
"7ab8ca739311f498a8fea9c78b961300b6995c7657d0d348aed690016af011a33ede75cb810edad47cd532e6cb42549f3dcd644ec2e1e7f5a71c888c0d78fec7",,"2025-01-31T18:55:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-31T19:00:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","358","N","KILBOURN AVE","1113",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","1","41.8869540482","-87.7382831485","POINT (-87.738283148513 41.886954048179)"
"fc87f16355252ff52ef184774aa449bf0bf7c6249702bc138b3c4ffa42bd0479df9bd30ed78fd3931710f21ae9295915f1ad84351cae7013f1a32e7afffc78e0",,"2025-01-31T18:50:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-31T18:51:00.000","IMPROPER LANE USAGE","UNABLE TO DETERMINE","3475","N","BROADWAY","1925",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","6","1","41.9453002402","-87.6458597779","POINT (-87.645859777935 41.945300240194)"
"2d19273f326c8d70b0cd9e0eb01cd413b075077de88719e083b4f9ce3e00dbb2eec4a273f2c76246825f91ac2b34cef9e4b84f0044cc28a1aa005e3055b98f33",,"2025-01-31T18:46:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-31T18:46:00.000","DISREGARDING TRAFFIC SIGNALS","FAILING TO REDUCE SPEED TO AVOID CRASH","1038","W","HOLLYWOOD AVE","2022",,"Y",,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","4","0","18","6","1","41.9856141501","-87.6568244122","POINT (-87.656824412163 41.985614150131)"
"c8dcc35b13e0c4aa3893187dd75171f9a745b571ff17a7282e62139f5e87bac500505137b2f236bbaa575f81d6fb566634264eef069d41d1f2271d66f944d485",,"2025-01-31T18:45:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","FOUR WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY","Y",,"Y","OVER $1,500","2025-01-31T19:20:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","4400","N","ELSTON AVE","1722",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","1","41.9609247987","-87.7299068989","POINT (-87.729906898945 41.960924798749)"
"32e2c558a25fb1e837ddbf48d712b7d95964b9b30e93a36a8c8381fc3a773113a9d93ff1471771aba21904b4ae827b51b172b542a0cf805713db994164886944",,"2025-01-31T18:44:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DUSK","REAR END","FOUR WAY",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2025-01-31T18:44:00.000","UNABLE TO DETERMINE","NOT APPLICABLE","6171","N","SHERIDAN RD","2433",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","6","1","41.9943293576","-87.6553701769","POINT (-87.655370176867 41.994329357624)"
"9dc4a79ec4d00a9fadfc0ec4c8964d8a406c8ebd4309e64b270fa4debd0cfa58c1983be363ba307d8af2a224cab450c40ef463aea05ad7e0291c002004e33432",,"2025-01-31T18:37:00.000","30","STOP SIGN/FLASHER","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-01-31T19:00:00.000","NOT APPLICABLE","NOT APPLICABLE","6100","S","NORMAL BLVD","711",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","6","1","41.78345868","-87.6377202417","POINT (-87.637720241678 41.78345867996)"
"5115285a400bd70d0f425212e1fd0f752fdda7d575dea3d8a684321eca02b2709bd8d1caf29c2f9ee240ae1682a11ab99f15f343133338bcd61cf339dfe5badc",,"2025-01-31T18:30:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","UNKNOWN","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,,"$501 - $1,500","2025-02-01T21:45:00.000","UNABLE TO DETERMINE","WEATHER","414","W","107TH ST","2233",,,,,,,"3","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","6","1","41.6998550154","-87.6338042355","POINT (-87.633804235452 41.699855015449)"
"c1ab10d597ee047e65b88ea556bd724d7da71c4b904f38cf7e4abc503084e9ad65ce155e3d87ead85fb791ae9c4086e20afaa9ce3bda9413da4db4ab8f1c1a7d",,"2025-01-31T18:30:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DAWN","TURNING","DIVIDED - W/MEDIAN (NOT RAISED)",,"STRAIGHT AND LEVEL","DRY","UNKNOWN","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH","Y",,,"OVER $1,500","2025-01-31T19:03:00.000","IMPROPER TURNING/NO SIGNAL","NOT APPLICABLE","2000","N","MILWAUKEE AVE","1431",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","3","0","18","6","1","41.9174966079","-87.6887196084","POINT (-87.688719608399 41.917496607937)"
"78937d2ed9ac79147505f8c1e5665d7e1bc91de4dba1634ee7e5651038e675c0e15698bb747dc660e768140f5eba349a32aa92ba8ab725571d78f43854d65f73",,"2025-01-31T18:15:00.000","35","NO CONTROLS","NO CONTROLS","CLEAR","DARKNESS","PARKED MOTOR VEHICLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","OTHER","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH",,,,"OVER $1,500","2025-01-31T18:27:00.000","EQUIPMENT - VEHICLE CONDITION","EQUIPMENT - VEHICLE CONDITION","6954","N","WESTERN AVE","2411",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","1","42.0084604699","-87.6903035471","POINT (-87.690303547095 42.008460469947)"
"55dd31c9c2f184bd6a4fd2241d75941be7debd3a3ff359b8dd90aed5071369a8fb3cf7026bd17c465613b529eaf7596f10235d425429ca7ebb03b030501f3c1b",,"2025-01-31T18:10:00.000","30","STOP SIGN/FLASHER","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","HEAD ON","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","ON SCENE","NO INJURY / DRIVE AWAY","Y",,,"$501 - $1,500","2025-01-31T18:10:00.000","IMPROPER TURNING/NO SIGNAL","FAILING TO YIELD RIGHT-OF-WAY","1600","E","86TH PL","412",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","1","41.7379401727","-87.5851028319","POINT (-87.58510283191 41.73794017266)"
"8506bd45e10ef2a454d55871f5309b487d0367bd607058dda92a3903b1ca41d9484efa32727b62e5a3d4bfe104ca31d0461fa6680ea6921d026edb27dd8bbe3b",,"2025-01-31T18:10:00.000","40","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","REAR END","DIVIDED - W/MEDIAN BARRIER",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","$501 - $1,500","2025-01-31T18:47:00.000","FOLLOWING TOO CLOSELY","NOT APPLICABLE","301","S","LAKE SHORE DR NB","114",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","2","0","18","6","1","41.8783170107","-87.6170521254","POINT (-87.617052125371 41.878317010667)"
"4ed4c7d04902231a6509f6372414825774dd37af7b33639512e3fbb6ed94474c081c909eff5f0f8ea001ba0256b9fa064c468b15f56ca22dd5815060420899b6",,"2025-01-31T18:08:00.000","30","TRAFFIC SIGNAL","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","TURNING","NOT DIVIDED",,"STRAIGHT AND LEVEL","WET","NO DEFECTS","ON SCENE","INJURY AND / OR TOW DUE TO CRASH","Y",,,"$501 - $1,500","2025-01-31T18:41:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","2600","S","CALIFORNIA BLVD","1034",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","18","6","1","41.844607515","-87.694804642","POINT (-87.694804642033 41.844607514956)"
"1087c08eeb0cbaca96cd0b27b9ef4648b6f4aa2789c3f83279b5ed8007a64e09b9d8f35e560c579bad206ce3833b8bec10b2c5210cda6f54bece1f9da956cf7f",,"2025-01-31T18:00:00.000","20","OTHER REG. SIGN","FUNCTIONING PROPERLY","CLEAR","DARKNESS, LIGHTED ROAD","PARKED MOTOR VEHICLE","ONE-WAY",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","NO INJURY / DRIVE AWAY",,,"Y","OVER $1,500","2025-02-01T11:20:00.000","UNABLE TO DETERMINE","UNABLE TO DETERMINE","1440","N","HARDING AVE","2535",,,,,,,"2","NO INDICATION OF INJURY","0","0","0","0","0","1","0","18","6","1","41.9074920462","-87.7253788353","POINT (-87.725378835275 41.907492046197)"
"13fb321b2987904335a7acd6c4b6ea2c4ddc23bae0a0f2413642744dba94810d598abd694aa30928c6477b30e82d153d513541181d6dbb033621fc9b69dc0d7f",,"2025-01-31T18:00:00.000","30","NO CONTROLS","NO CONTROLS","CLEAR","DUSK","ANGLE","NOT DIVIDED",,"STRAIGHT AND LEVEL","DRY","NO DEFECTS","NOT ON SCENE (DESK REPORT)","INJURY AND / OR TOW DUE TO CRASH",,,,"$501 - $1,500","2025-01-31T19:47:00.000","FAILING TO YIELD RIGHT-OF-WAY","NOT APPLICABLE","6000","S","WESTERN AVE","825",,,,,,,"2","NONINCAPACITATING INJURY","1","0","0","1","0","1","0","18","6","1","41.7846393239","-87.6839359408","POINT (-87.683935940773 41.784639323944)"
